"freqMin","freqMax","start","end","quality","comment","file"
85.4,6234.7,"2023-08-02T00:33:57Z","2023-08-02T09:08:59Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230802.nc"
189.6,1850,"2023-08-02T23:10:17Z","2023-08-03T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230802.nc"
103.3,3664.2,"2023-08-04T00:00:00Z","2023-08-04T09:40:47Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230804.nc"
256.9,603.6,"2023-08-04T21:17:25Z","2023-08-05T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230804.nc"
35.7,129.7,"2023-08-04T03:03:44Z","2023-08-04T08:21:47Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230804.nc"
40.7,142.6,"2023-08-04T11:11:04Z","2023-08-05T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230804.nc"
817.9,2194.7,"2023-08-04T16:17:50Z","2023-08-05T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230804.nc"
103.3,7257.2,"2023-08-06T00:00:00Z","2023-08-06T09:35:40Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230806.nc"
40,118,"2023-08-06T00:09:20Z","2023-08-06T05:54:03Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230806.nc"
38.5,120.2,"2023-08-06T08:25:54Z","2023-08-06T11:01:50Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230806.nc"
148.1,639,"2023-08-06T20:34:20Z","2023-08-07T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230806.nc"
79.2,2413.3,"2023-08-08T00:00:00Z","2023-08-08T09:33:39Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230808.nc"
38.5,111.4,"2023-08-08T11:15:54Z","2023-08-08T13:43:07Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230808.nc"
31.2,189.6,"2023-08-08T16:40:00Z","2023-08-08T23:59:38Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230808.nc"
200.7,1129.4,"2023-08-08T20:56:37Z","2023-08-08T23:59:38Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230808.nc"
127.3,4265.1,"2023-08-10T00:14:27Z","2023-08-10T09:28:13Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230810.nc"
238.1,1046.8,"2023-08-10T22:44:00Z","2023-08-11T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230810.nc"
46.5,103.3,"2023-08-10T00:00:05Z","2023-08-10T03:47:45Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230810.nc"
39.2,95.7,"2023-08-10T05:57:59Z","2023-08-10T09:06:41Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230810.nc"
40.7,109.3,"2023-08-10T12:27:41Z","2023-08-10T17:14:49Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230810.nc"
43.1,151,"2023-08-10T18:20:27Z","2023-08-11T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230810.nc"
105.3,5778.8,"2023-08-12T00:04:12Z","2023-08-12T09:20:16Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230812.nc"
229.3,1747.6,"2023-08-12T23:06:10Z","2023-08-13T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230812.nc"
45.7,97.6,"2023-08-12T03:42:44Z","2023-08-12T10:24:54Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230812.nc"
47.4,103.3,"2023-08-12T19:52:16Z","2023-08-13T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230812.nc"
97.6,5458.9,"2023-08-14T00:09:20Z","2023-08-14T09:17:12Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230814.nc"
148.1,2323.3,"2023-08-14T22:40:31Z","2023-08-15T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230814.nc"
882.4,2603.6,"2023-08-14T12:24:57Z","2023-08-14T23:25:40Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230814.nc"
41.5,76.2,"2023-08-14T00:04:12Z","2023-08-14T09:11:02Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230814.nc"
103.3,4601.6,"2023-08-16T00:00:00Z","2023-08-16T09:11:58Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230816.nc"
38.5,70.7,"2023-08-16T01:52:57Z","2023-08-16T09:06:56Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230816.nc"
97.6,1714.8,"2023-08-16T22:57:58Z","2023-08-17T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230816.nc"
59.6,120.2,"2023-08-16T11:56:13Z","2023-08-17T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230816.nc"
107.3,4265.1,"2023-08-18T00:00:00Z","2023-08-18T09:38:39Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230818.nc"
261.8,2034.2,"2023-08-18T22:52:50Z","2023-08-19T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230818.nc"
882.4,2603.6,"2023-08-18T18:33:16Z","2023-08-19T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230818.nc"
48.3,162.9,"2023-08-18T11:00:49Z","2023-08-19T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230818.nc"
88.7,5255.5,"2023-08-20T00:00:00Z","2023-08-20T09:38:39Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230820.nc"
220.7,1958.5,"2023-08-20T22:51:49Z","2023-08-21T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230820.nc"
899.3,2459.5,"2023-08-20T20:27:09Z","2023-08-21T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230820.nc"
80.7,6117.5,"2023-08-22T00:00:00Z","2023-08-22T09:44:54Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230822.nc"
817.9,2603.6,"2023-08-22T13:35:44Z","2023-08-23T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230822.nc"
35.7,151,"2023-08-22T18:59:56Z","2023-08-23T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230822.nc"
127.3,5563.5,"2023-08-24T00:00:00Z","2023-08-24T09:56:05Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230824.nc"
849.5,2756.2,"2023-08-24T11:15:11Z","2023-08-25T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230824.nc"
256.9,743.8,"2023-08-24T21:12:17Z","2023-08-25T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230824.nc"
74.8,5778.8,"2023-08-26T00:00:00Z","2023-08-26T09:59:15Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230826.nc"
849.5,2459.5,"2023-08-26T12:09:33Z","2023-08-27T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230826.nc"
172.4,2554.7,"2023-08-26T22:59:00Z","2023-08-26T23:56:27Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230826.nc"
48.3,120.2,"2023-08-26T09:42:50Z","2023-08-27T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230826.nc"
103.3,4184.9,"2023-08-28T00:00:00Z","2023-08-28T10:04:23Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230828.nc"
882.4,2809,"2023-08-28T11:10:03Z","2023-08-29T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230828.nc"
36.4,189.6,"2023-08-28T11:30:34Z","2023-08-29T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230828.nc"
30.1,4964.6,"2023-08-30T00:01:07Z","2023-08-30T11:05:57Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230830.nc"
24.4,162.9,"2023-08-30T10:23:53Z","2023-08-31T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230830.nc"
148.1,2653.5,"2023-08-30T13:48:03Z","2023-08-31T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230830.nc"
37.1,6726.6,"2023-09-01T00:00:00Z","2023-09-01T10:12:36Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230901.nc"
33.7,127.3,"2023-09-01T10:01:19Z","2023-09-02T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230901.nc"
952,3030.6,"2023-09-01T10:10:33Z","2023-09-02T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230901.nc"
129.7,1007.8,"2023-09-01T21:07:10Z","2023-09-02T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230901.nc"
988.8,6855.5,"2023-09-03T00:00:05Z","2023-09-04T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230903.nc"
277.2,1087.3,"2023-09-03T00:03:10Z","2023-09-03T10:05:25Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230903.nc"
124.9,1087.3,"2023-09-03T20:03:33Z","2023-09-04T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230903.nc"
61.9,115.7,"2023-09-03T00:00:00Z","2023-09-04T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230903.nc"
46.5,1087.3,"2023-09-05T00:00:05Z","2023-09-05T10:04:23Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230905.nc"
758.1,4964.6,"2023-09-05T00:00:00Z","2023-09-06T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230905.nc"
127.3,899.3,"2023-09-05T18:34:18Z","2023-09-06T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230905.nc"
60.7,1027.1,"2023-09-07T00:00:00Z","2023-09-07T01:47:49Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230907.nc"
304.8,865.8,"2023-09-07T01:43:43Z","2023-09-07T10:07:28Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230907.nc"
1087.3,3030.6,"2023-09-07T00:00:00Z","2023-09-08T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230907.nc"
266.8,865.8,"2023-09-07T18:42:30Z","2023-09-08T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230907.nc"
256.9,2917.7,"2023-09-09T00:00:00Z","2023-09-09T10:30:02Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230909.nc"
120.2,934.1,"2023-09-09T18:33:16Z","2023-09-10T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230909.nc"
1173.1,2756.2,"2023-09-09T11:11:04Z","2023-09-10T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230909.nc"
54.2,1265.6,"2023-09-11T00:00:00Z","2023-09-11T03:17:05Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230911.nc"
120.2,865.8,"2023-09-11T18:49:41Z","2023-09-12T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230911.nc"
1087.3,2917.7,"2023-09-11T00:00:00Z","2023-09-12T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230911.nc"
38.5,120.2,"2023-09-11T03:37:36Z","2023-09-12T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230911.nc"
63.1,1108.1,"2023-09-13T00:00:05Z","2023-09-13T03:04:46Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230913.nc"
101.3,916.5,"2023-09-13T19:25:35Z","2023-09-14T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230913.nc"
1151,2973.6,"2023-09-13T00:00:00Z","2023-09-14T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230913.nc"
31.8,103.3,"2023-09-13T00:00:00Z","2023-09-13T23:57:57Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230913.nc"
72,1066.8,"2023-09-15T00:00:00Z","2023-09-15T02:57:35Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230915.nc"
182.5,865.8,"2023-09-15T18:59:56Z","2023-09-16T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230915.nc"
1027.1,3269.7,"2023-09-15T00:00:00Z","2023-09-16T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230915.nc"
52.2,1129.4,"2023-09-17T00:00:00Z","2023-09-17T04:41:07Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230917.nc"
60.7,7682.5,"2023-09-17T23:07:12Z","2023-09-18T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230917.nc"
934.1,3527.7,"2023-09-17T00:05:13Z","2023-09-18T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202306_DB01/NC/NEFSC_DE_202306_DB01_20230917.nc"
