"","Datetime_UTC","Internal_temp_C","Date"
"268","01-09-2024_12:45:49",9.05,2024-01-09
"269","01-09-2024_16:45:49",9.05,2024-01-09
"270","01-09-2024_20:45:49",9.13,2024-01-09
"271","01-10-2024_00:45:49",9.22,2024-01-10
"272","01-10-2024_04:45:49",9.3,2024-01-10
"273","01-10-2024_08:45:49",9.3,2024-01-10
"274","01-10-2024_12:45:49",9.3,2024-01-10
"275","01-10-2024_16:45:50",9.3,2024-01-10
"276","01-10-2024_20:45:50",9.3,2024-01-10
"277","01-11-2024_00:45:50",9.3,2024-01-11
"278","01-11-2024_04:45:50",9.22,2024-01-11
"279","01-11-2024_08:45:50",9.13,2024-01-11
"280","01-11-2024_12:45:50",9.13,2024-01-11
"281","01-11-2024_16:45:50",9.13,2024-01-11
"282","01-11-2024_20:45:50",9.13,2024-01-11
"283","01-12-2024_00:45:50",9.13,2024-01-12
"284","01-12-2024_04:45:50",9.13,2024-01-12
"285","01-12-2024_08:45:50",9.13,2024-01-12
"286","01-12-2024_12:45:50",9.13,2024-01-12
"287","01-12-2024_16:45:50",9.13,2024-01-12
"288","01-12-2024_20:45:50",9.13,2024-01-12
"289","01-13-2024_00:45:50",9.22,2024-01-13
"290","01-13-2024_04:45:50",9.22,2024-01-13
"291","01-13-2024_08:45:50",9.3,2024-01-13
"292","01-13-2024_12:45:50",9.22,2024-01-13
"293","01-13-2024_16:45:50",9.3,2024-01-13
"294","01-13-2024_20:45:50",9.3,2024-01-13
"295","01-14-2024_00:45:50",9.3,2024-01-14
"296","01-14-2024_04:45:50",9.22,2024-01-14
"297","01-14-2024_08:45:50",9.13,2024-01-14
"298","01-14-2024_12:45:50",9.13,2024-01-14
"299","01-14-2024_16:45:50",9.13,2024-01-14
"300","01-14-2024_20:45:50",9.13,2024-01-14
"301","01-15-2024_00:45:50",9.13,2024-01-15
"302","01-15-2024_04:45:50",9.13,2024-01-15
"303","01-15-2024_08:45:50",9.13,2024-01-15
"304","01-15-2024_12:45:50",9.05,2024-01-15
"305","01-15-2024_16:45:50",9.13,2024-01-15
"306","01-15-2024_20:45:50",9.05,2024-01-15
"307","01-16-2024_00:45:50",9.05,2024-01-16
"308","01-16-2024_04:45:50",9.05,2024-01-16
"309","01-16-2024_08:45:50",9.05,2024-01-16
"310","01-16-2024_12:45:50",9.05,2024-01-16
"311","01-16-2024_16:45:50",9.05,2024-01-16
"312","01-16-2024_20:45:50",9.13,2024-01-16
"313","01-17-2024_00:45:50",9.05,2024-01-17
"314","01-17-2024_04:45:50",9.05,2024-01-17
"315","01-17-2024_08:45:50",8.88,2024-01-17
"316","01-17-2024_12:45:50",8.79,2024-01-17
"317","01-17-2024_16:45:50",8.79,2024-01-17
"318","01-17-2024_20:45:50",8.71,2024-01-17
"319","01-18-2024_00:45:50",8.71,2024-01-18
"320","01-18-2024_04:45:50",8.62,2024-01-18
"321","01-18-2024_08:45:50",8.62,2024-01-18
"322","01-18-2024_12:45:50",8.54,2024-01-18
"323","01-18-2024_16:45:50",8.54,2024-01-18
"324","01-18-2024_20:45:50",8.62,2024-01-18
