"","Datetime_UTC","Internal_temp_C","Date"
"136","09-12-2023_15:38:41",11.32,2023-12-09
"137","09-12-2023_19:38:41",11.24,2023-12-09
"138","09-12-2023_23:38:42",11.24,2023-12-09
"139","10-12-2023_03:38:42",11.32,2023-12-10
"140","10-12-2023_07:38:42",11.24,2023-12-10
"141","10-12-2023_11:38:42",11.24,2023-12-10
"142","10-12-2023_15:38:42",11.24,2023-12-10
"143","10-12-2023_19:38:42",11.32,2023-12-10
"144","10-12-2023_23:38:42",11.24,2023-12-10
"145","11-12-2023_03:38:42",11.16,2023-12-11
"146","11-12-2023_07:38:42",11.16,2023-12-11
"147","11-12-2023_11:38:42",11.16,2023-12-11
"148","11-12-2023_15:38:42",11.16,2023-12-11
"149","11-12-2023_19:38:42",11.16,2023-12-11
"150","11-12-2023_23:38:42",11.07,2023-12-11
"151","12-12-2023_03:38:42",11.07,2023-12-12
"152","12-12-2023_07:38:42",10.9,2023-12-12
"153","12-12-2023_11:38:42",10.82,2023-12-12
"154","12-12-2023_15:38:42",10.82,2023-12-12
"155","12-12-2023_19:38:42",10.82,2023-12-12
"156","12-12-2023_23:38:42",10.99,2023-12-12
"157","13-12-2023_03:38:42",10.99,2023-12-13
"158","13-12-2023_07:38:42",10.99,2023-12-13
"159","13-12-2023_11:38:42",10.74,2023-12-13
"160","13-12-2023_15:38:42",10.65,2023-12-13
"161","13-12-2023_19:38:42",10.74,2023-12-13
"162","13-12-2023_23:38:42",10.74,2023-12-13
"163","14-12-2023_03:38:42",10.57,2023-12-14
"164","14-12-2023_07:38:42",10.49,2023-12-14
"165","14-12-2023_11:38:42",10.57,2023-12-14
"166","14-12-2023_15:38:42",10.57,2023-12-14
"167","14-12-2023_19:38:42",10.57,2023-12-14
"168","14-12-2023_23:38:42",10.65,2023-12-14
"169","15-12-2023_03:38:42",10.65,2023-12-15
"170","15-12-2023_07:38:42",10.65,2023-12-15
"171","15-12-2023_11:38:42",10.57,2023-12-15
"172","15-12-2023_15:38:42",10.57,2023-12-15
"173","15-12-2023_19:38:42",10.57,2023-12-15
"174","15-12-2023_23:38:42",10.49,2023-12-15
"175","16-12-2023_03:38:42",10.49,2023-12-16
"176","16-12-2023_07:38:42",10.4,2023-12-16
"177","16-12-2023_11:38:42",10.49,2023-12-16
"178","16-12-2023_15:38:42",10.49,2023-12-16
"179","16-12-2023_19:38:42",10.49,2023-12-16
"180","16-12-2023_23:38:42",10.49,2023-12-16
"181","17-12-2023_03:38:42",10.49,2023-12-17
"182","17-12-2023_07:38:42",10.49,2023-12-17
"183","17-12-2023_11:38:42",10.49,2023-12-17
"184","17-12-2023_15:38:42",10.4,2023-12-17
"185","17-12-2023_19:38:42",10.4,2023-12-17
"186","17-12-2023_23:38:42",10.49,2023-12-17
"187","18-12-2023_03:38:42",10.49,2023-12-18
"188","18-12-2023_07:38:42",10.49,2023-12-18
"189","18-12-2023_11:38:42",10.57,2023-12-18
"190","18-12-2023_15:38:42",10.57,2023-12-18
"191","18-12-2023_19:38:42",10.57,2023-12-18
"192","18-12-2023_23:38:42",10.57,2023-12-18
"193","19-12-2023_03:38:42",10.57,2023-12-19
"194","19-12-2023_07:38:42",10.49,2023-12-19
"195","19-12-2023_11:38:42",10.49,2023-12-19
"196","19-12-2023_15:38:42",10.4,2023-12-19
"197","19-12-2023_19:38:42",10.32,2023-12-19
"198","19-12-2023_23:38:42",10.32,2023-12-19
"199","20-12-2023_03:38:42",10.23,2023-12-20
"200","20-12-2023_07:38:42",10.15,2023-12-20
"201","20-12-2023_11:38:42",10.15,2023-12-20
"202","20-12-2023_15:38:42",10.15,2023-12-20
"203","20-12-2023_19:38:42",10.15,2023-12-20
"204","20-12-2023_23:38:42",10.15,2023-12-20
"205","21-12-2023_03:38:42",10.06,2023-12-21
"206","21-12-2023_07:38:42",10.06,2023-12-21
"207","21-12-2023_11:38:42",10.06,2023-12-21
"208","21-12-2023_15:38:43",9.98,2023-12-21
"209","21-12-2023_19:38:43",9.98,2023-12-21
"210","21-12-2023_23:38:43",9.9,2023-12-21
"211","22-12-2023_03:38:43",9.81,2023-12-22
"212","22-12-2023_07:38:43",9.81,2023-12-22
"213","22-12-2023_11:38:43",9.81,2023-12-22
"214","22-12-2023_15:38:43",9.81,2023-12-22
"215","22-12-2023_19:38:43",9.81,2023-12-22
"216","22-12-2023_23:38:43",9.81,2023-12-22
"217","23-12-2023_03:38:43",9.81,2023-12-23
"218","23-12-2023_07:38:43",9.64,2023-12-23
"219","23-12-2023_11:38:43",9.64,2023-12-23
"220","23-12-2023_15:38:43",9.56,2023-12-23
"221","23-12-2023_19:38:43",9.47,2023-12-23
"222","23-12-2023_23:38:43",9.47,2023-12-23
"223","24-12-2023_03:38:43",9.47,2023-12-24
"224","24-12-2023_07:38:43",9.56,2023-12-24
"225","24-12-2023_11:38:43",9.56,2023-12-24
"226","24-12-2023_15:38:43",9.56,2023-12-24
"227","24-12-2023_19:38:43",9.56,2023-12-24
"228","24-12-2023_23:38:43",9.56,2023-12-24
"229","25-12-2023_03:38:43",9.47,2023-12-25
"230","25-12-2023_07:38:43",9.47,2023-12-25
"231","25-12-2023_11:38:43",9.56,2023-12-25
"232","25-12-2023_15:38:43",9.47,2023-12-25
"233","25-12-2023_19:38:43",9.47,2023-12-25
"234","25-12-2023_23:38:43",9.56,2023-12-25
"235","26-12-2023_03:38:43",9.56,2023-12-26
"236","26-12-2023_07:38:43",9.47,2023-12-26
"237","26-12-2023_11:38:43",9.56,2023-12-26
"238","26-12-2023_15:38:43",9.47,2023-12-26
"239","26-12-2023_19:38:43",9.47,2023-12-26
"240","26-12-2023_23:38:43",9.47,2023-12-26
"241","27-12-2023_03:38:43",9.56,2023-12-27
"242","27-12-2023_07:38:43",9.47,2023-12-27
"243","27-12-2023_11:38:43",9.47,2023-12-27
"244","27-12-2023_15:38:43",9.56,2023-12-27
"245","27-12-2023_19:38:43",9.56,2023-12-27
"246","27-12-2023_23:38:43",9.56,2023-12-27
"247","28-12-2023_03:38:43",9.56,2023-12-28
"248","28-12-2023_07:38:43",9.64,2023-12-28
"249","28-12-2023_11:38:43",9.64,2023-12-28
"250","28-12-2023_15:38:43",9.56,2023-12-28
"251","28-12-2023_19:38:43",9.56,2023-12-28
"252","28-12-2023_23:38:43",9.56,2023-12-28
"253","29-12-2023_03:38:43",9.64,2023-12-29
"254","29-12-2023_07:38:43",9.56,2023-12-29
"255","29-12-2023_11:38:43",9.64,2023-12-29
"256","29-12-2023_15:38:43",9.56,2023-12-29
"257","29-12-2023_19:38:43",9.39,2023-12-29
"258","29-12-2023_23:38:43",9.3,2023-12-29
"259","30-12-2023_03:38:43",9.39,2023-12-30
"260","30-12-2023_07:38:43",9.22,2023-12-30
"261","30-12-2023_11:38:43",9.3,2023-12-30
"262","30-12-2023_15:38:43",9.39,2023-12-30
"263","30-12-2023_19:38:43",9.39,2023-12-30
"264","30-12-2023_23:38:43",9.39,2023-12-30
"265","31-12-2023_03:38:43",9.3,2023-12-31
"266","31-12-2023_07:38:43",9.3,2023-12-31
"267","31-12-2023_11:38:43",9.3,2023-12-31
"268","31-12-2023_15:38:43",9.39,2023-12-31
"269","31-12-2023_19:38:43",9.3,2023-12-31
"270","31-12-2023_23:38:43",9.3,2023-12-31
"271","01-01-2024_03:38:43",9.39,2024-01-01
"272","01-01-2024_07:38:43",9.3,2024-01-01
"273","01-01-2024_11:38:43",9.22,2024-01-01
"274","01-01-2024_15:38:43",9.3,2024-01-01
"275","01-01-2024_19:38:44",9.39,2024-01-01
"276","01-01-2024_23:38:44",9.3,2024-01-01
"277","02-01-2024_03:38:44",9.39,2024-01-02
"278","02-01-2024_07:38:44",9.39,2024-01-02
"279","02-01-2024_11:38:44",9.22,2024-01-02
"280","02-01-2024_15:38:44",9.22,2024-01-02
"281","02-01-2024_19:38:44",9.22,2024-01-02
"282","02-01-2024_23:38:44",9.22,2024-01-02
"283","03-01-2024_03:38:44",9.22,2024-01-03
"284","03-01-2024_07:38:44",9.22,2024-01-03
"285","03-01-2024_11:38:44",9.13,2024-01-03
"286","03-01-2024_15:38:44",9.13,2024-01-03
"287","03-01-2024_19:38:44",9.13,2024-01-03
"288","03-01-2024_23:38:44",9.05,2024-01-03
"289","04-01-2024_03:38:44",9.05,2024-01-04
"290","04-01-2024_07:38:44",9.13,2024-01-04
"291","04-01-2024_11:38:44",9.05,2024-01-04
"292","04-01-2024_15:38:44",8.96,2024-01-04
"293","04-01-2024_19:38:44",8.96,2024-01-04
"294","04-01-2024_23:38:44",8.79,2024-01-04
"295","05-01-2024_03:38:44",8.79,2024-01-05
"296","05-01-2024_07:38:44",8.88,2024-01-05
"297","05-01-2024_11:38:44",8.79,2024-01-05
"298","05-01-2024_15:38:44",8.79,2024-01-05
"299","05-01-2024_19:38:44",8.79,2024-01-05
"300","05-01-2024_23:38:44",8.71,2024-01-05
"301","06-01-2024_03:38:44",8.62,2024-01-06
"302","06-01-2024_07:38:44",8.62,2024-01-06
"303","06-01-2024_11:38:44",8.62,2024-01-06
"304","06-01-2024_15:38:44",8.62,2024-01-06
"305","06-01-2024_19:38:44",8.62,2024-01-06
"306","06-01-2024_23:38:44",8.71,2024-01-06
"307","07-01-2024_03:38:44",8.62,2024-01-07
"308","07-01-2024_07:38:44",8.62,2024-01-07
"309","07-01-2024_11:38:44",8.62,2024-01-07
"310","07-01-2024_15:38:44",8.45,2024-01-07
"311","07-01-2024_19:38:44",8.45,2024-01-07
"312","07-01-2024_23:38:44",8.37,2024-01-07
"313","08-01-2024_03:38:44",8.11,2024-01-08
"314","08-01-2024_07:38:44",8.2,2024-01-08
"315","08-01-2024_11:38:44",8.2,2024-01-08
"316","08-01-2024_15:38:44",8.03,2024-01-08
"317","08-01-2024_19:38:44",7.94,2024-01-08
"318","08-01-2024_23:38:44",7.85,2024-01-08
"319","09-01-2024_03:38:44",7.68,2024-01-09
"320","09-01-2024_07:38:44",7.77,2024-01-09
"321","09-01-2024_11:38:44",7.77,2024-01-09
"322","09-01-2024_15:38:44",7.6,2024-01-09
"323","09-01-2024_19:38:44",7.42,2024-01-09
"324","09-01-2024_23:38:44",7.51,2024-01-09
"325","10-01-2024_03:38:44",7.6,2024-01-10
"326","10-01-2024_07:38:44",7.77,2024-01-10
"327","10-01-2024_11:38:44",7.77,2024-01-10
"328","10-01-2024_15:38:44",7.85,2024-01-10
"329","10-01-2024_19:38:44",7.85,2024-01-10
"330","10-01-2024_23:38:44",7.77,2024-01-10
"331","11-01-2024_03:38:44",7.85,2024-01-11
"332","11-01-2024_07:38:44",7.85,2024-01-11
"333","11-01-2024_11:38:44",7.85,2024-01-11
"334","11-01-2024_15:38:44",7.94,2024-01-11
"335","11-01-2024_19:38:44",7.94,2024-01-11
"336","11-01-2024_23:38:44",7.94,2024-01-11
"337","12-01-2024_03:38:44",7.94,2024-01-12
"338","12-01-2024_07:38:44",7.85,2024-01-12
"339","12-01-2024_11:38:44",7.94,2024-01-12
"340","12-01-2024_15:38:44",7.85,2024-01-12
"341","12-01-2024_19:38:44",7.77,2024-01-12
"342","12-01-2024_23:38:44",7.94,2024-01-12
"343","13-01-2024_03:38:45",7.94,2024-01-13
"344","13-01-2024_07:38:45",7.94,2024-01-13
"345","13-01-2024_11:38:45",8.03,2024-01-13
"346","13-01-2024_15:38:45",8.03,2024-01-13
"347","13-01-2024_19:38:45",7.94,2024-01-13
"348","13-01-2024_23:38:45",8.03,2024-01-13
"349","14-01-2024_03:38:45",8.03,2024-01-14
"350","14-01-2024_07:38:45",7.94,2024-01-14
"351","14-01-2024_11:38:45",7.94,2024-01-14
"352","14-01-2024_15:38:45",7.94,2024-01-14
"353","14-01-2024_19:38:45",8.11,2024-01-14
"354","14-01-2024_23:38:45",8.2,2024-01-14
"355","15-01-2024_03:38:45",8.2,2024-01-15
"356","15-01-2024_07:38:45",8.11,2024-01-15
"357","15-01-2024_11:38:45",8.11,2024-01-15
"358","15-01-2024_15:38:45",8.2,2024-01-15
"359","15-01-2024_19:38:45",8.2,2024-01-15
"360","15-01-2024_23:38:45",8.2,2024-01-15
"361","16-01-2024_03:38:45",8.2,2024-01-16
"362","16-01-2024_07:38:45",8.2,2024-01-16
"363","16-01-2024_11:38:45",8.11,2024-01-16
"364","16-01-2024_15:38:45",8.11,2024-01-16
"365","16-01-2024_19:38:45",8.2,2024-01-16
"366","16-01-2024_23:38:45",8.11,2024-01-16
"367","17-01-2024_03:38:45",8.11,2024-01-17
"368","17-01-2024_07:38:45",8.11,2024-01-17
"369","17-01-2024_11:38:45",7.94,2024-01-17
"370","17-01-2024_15:38:45",7.94,2024-01-17
"371","17-01-2024_19:38:45",7.94,2024-01-17
"372","17-01-2024_23:38:45",7.85,2024-01-17
"373","18-01-2024_03:38:45",7.85,2024-01-18
"374","18-01-2024_07:38:45",7.85,2024-01-18
"375","18-01-2024_11:38:45",7.6,2024-01-18
"376","18-01-2024_15:38:45",7.51,2024-01-18
"377","18-01-2024_19:38:45",7.6,2024-01-18
"378","18-01-2024_23:38:45",7.6,2024-01-18
"379","19-01-2024_03:38:45",7.6,2024-01-19
"380","19-01-2024_07:38:45",7.68,2024-01-19
"381","19-01-2024_11:38:45",7.68,2024-01-19
"382","19-01-2024_15:38:45",7.68,2024-01-19
"383","19-01-2024_19:38:45",7.68,2024-01-19
"384","19-01-2024_23:38:45",7.68,2024-01-19
"385","20-01-2024_03:38:45",7.42,2024-01-20
"386","20-01-2024_07:38:45",7.6,2024-01-20
"387","20-01-2024_11:38:45",7.6,2024-01-20
"388","20-01-2024_15:38:45",7.6,2024-01-20
"389","20-01-2024_19:38:45",7.51,2024-01-20
"390","20-01-2024_23:38:45",7.42,2024-01-20
"391","21-01-2024_03:38:45",7.42,2024-01-21
"392","21-01-2024_07:38:45",7.34,2024-01-21
"393","21-01-2024_11:38:45",7.25,2024-01-21
"394","21-01-2024_15:38:45",7.16,2024-01-21
"395","21-01-2024_19:38:45",7.34,2024-01-21
"396","21-01-2024_23:38:45",7.34,2024-01-21
"397","22-01-2024_03:38:45",7.25,2024-01-22
"398","22-01-2024_07:38:45",7.16,2024-01-22
"399","22-01-2024_11:38:45",7.16,2024-01-22
"400","22-01-2024_15:38:45",6.99,2024-01-22
"401","22-01-2024_19:38:45",6.73,2024-01-22
"402","22-01-2024_23:38:45",6.99,2024-01-22
"403","23-01-2024_03:38:45",6.82,2024-01-23
"404","23-01-2024_07:38:45",6.82,2024-01-23
"405","23-01-2024_11:38:45",7.08,2024-01-23
"406","23-01-2024_15:38:45",6.99,2024-01-23
"407","23-01-2024_19:38:45",6.9,2024-01-23
"408","23-01-2024_23:38:45",6.9,2024-01-23
"409","24-01-2024_03:38:45",6.9,2024-01-24
"410","24-01-2024_07:38:45",6.9,2024-01-24
"411","24-01-2024_11:38:45",6.9,2024-01-24
"412","24-01-2024_15:38:45",6.9,2024-01-24
"413","24-01-2024_19:38:45",6.99,2024-01-24
"414","24-01-2024_23:38:46",7.16,2024-01-24
"415","25-01-2024_03:38:46",7.16,2024-01-25
"416","25-01-2024_07:38:46",7.16,2024-01-25
"417","25-01-2024_11:38:46",7.25,2024-01-25
"418","25-01-2024_15:38:46",7.25,2024-01-25
"419","25-01-2024_19:38:46",7.16,2024-01-25
"420","25-01-2024_23:38:46",7.16,2024-01-25
"421","26-01-2024_03:38:46",7.16,2024-01-26
"422","26-01-2024_07:38:46",7.08,2024-01-26
"423","26-01-2024_11:38:46",7.16,2024-01-26
"424","26-01-2024_15:38:46",7.16,2024-01-26
"425","26-01-2024_19:38:46",7.16,2024-01-26
"426","26-01-2024_23:38:46",7.34,2024-01-26
"427","27-01-2024_03:38:46",7.34,2024-01-27
"428","27-01-2024_07:38:46",7.25,2024-01-27
"429","27-01-2024_11:38:46",7.16,2024-01-27
"430","27-01-2024_15:38:46",7.08,2024-01-27
"431","27-01-2024_19:38:46",6.99,2024-01-27
"432","27-01-2024_23:38:46",6.99,2024-01-27
"433","28-01-2024_03:38:46",7.16,2024-01-28
"434","28-01-2024_07:38:46",7.16,2024-01-28
"435","28-01-2024_11:38:46",7.08,2024-01-28
"436","28-01-2024_15:38:46",7.25,2024-01-28
"437","28-01-2024_19:38:46",6.99,2024-01-28
"438","28-01-2024_23:38:46",6.56,2024-01-28
"439","29-01-2024_03:38:46",6.47,2024-01-29
"440","29-01-2024_07:38:46",6.56,2024-01-29
"441","29-01-2024_11:38:46",6.47,2024-01-29
"442","29-01-2024_15:38:46",6.3,2024-01-29
"443","29-01-2024_19:38:46",6.03,2024-01-29
"444","29-01-2024_23:38:46",5.86,2024-01-29
"445","30-01-2024_03:38:46",5.86,2024-01-30
"446","30-01-2024_07:38:46",5.94,2024-01-30
"447","30-01-2024_11:38:46",5.86,2024-01-30
"448","30-01-2024_15:38:46",6.03,2024-01-30
"449","30-01-2024_19:38:46",6.12,2024-01-30
"450","30-01-2024_23:38:46",5.94,2024-01-30
"451","31-01-2024_03:38:46",5.86,2024-01-31
"452","31-01-2024_07:38:46",6.03,2024-01-31
"453","31-01-2024_11:38:46",6.12,2024-01-31
"454","31-01-2024_15:38:46",6.03,2024-01-31
"455","31-01-2024_19:38:46",6.03,2024-01-31
"456","31-01-2024_23:38:46",6.21,2024-01-31
"457","01-02-2024_03:38:46",6.21,2024-02-01
"458","01-02-2024_07:38:46",6.3,2024-02-01
"459","01-02-2024_11:38:46",6.12,2024-02-01
"460","01-02-2024_15:38:46",6.21,2024-02-01
"461","01-02-2024_19:38:46",6.21,2024-02-01
"462","01-02-2024_23:38:46",6.21,2024-02-01
"463","02-02-2024_03:38:46",6.21,2024-02-02
"464","02-02-2024_07:38:46",6.21,2024-02-02
"465","02-02-2024_11:38:46",6.21,2024-02-02
"466","02-02-2024_15:38:46",6.21,2024-02-02
"467","02-02-2024_19:38:46",6.21,2024-02-02
"468","02-02-2024_23:38:46",6.3,2024-02-02
"469","03-02-2024_03:38:46",6.3,2024-02-03
"470","03-02-2024_07:38:46",6.38,2024-02-03
"471","03-02-2024_11:38:46",6.3,2024-02-03
"472","03-02-2024_15:38:46",6.38,2024-02-03
"473","03-02-2024_19:38:46",6.38,2024-02-03
"474","03-02-2024_23:38:46",6.21,2024-02-03
"475","04-02-2024_03:38:46",6.12,2024-02-04
"476","04-02-2024_07:38:46",6.21,2024-02-04
"477","04-02-2024_11:38:46",6.38,2024-02-04
"478","04-02-2024_15:38:46",6.21,2024-02-04
"479","04-02-2024_19:38:46",6.12,2024-02-04
"480","04-02-2024_23:38:46",6.03,2024-02-04
"481","05-02-2024_03:38:46",6.03,2024-02-05
"482","05-02-2024_07:38:46",6.03,2024-02-05
"483","05-02-2024_11:38:46",6.03,2024-02-05
"484","05-02-2024_15:38:46",6.03,2024-02-05
"485","05-02-2024_19:38:46",6.03,2024-02-05
"486","05-02-2024_23:38:46",6.12,2024-02-05
"487","06-02-2024_03:38:47",6.03,2024-02-06
"488","06-02-2024_07:38:47",6.21,2024-02-06
"489","06-02-2024_11:38:47",6.12,2024-02-06
"490","06-02-2024_15:38:47",6.03,2024-02-06
"491","06-02-2024_19:38:47",5.94,2024-02-06
"492","06-02-2024_23:38:47",5.94,2024-02-06
"493","07-02-2024_03:38:47",5.94,2024-02-07
"494","07-02-2024_07:38:47",6.03,2024-02-07
"495","07-02-2024_11:38:47",6.03,2024-02-07
"496","07-02-2024_15:38:47",6.03,2024-02-07
"497","07-02-2024_19:38:47",6.12,2024-02-07
"498","07-02-2024_23:38:47",6.12,2024-02-07
"499","08-02-2024_03:38:47",6.03,2024-02-08
"500","08-02-2024_07:38:47",6.03,2024-02-08
"501","08-02-2024_11:38:47",6.12,2024-02-08
"502","08-02-2024_15:38:47",6.03,2024-02-08
"503","08-02-2024_19:38:47",6.03,2024-02-08
"504","08-02-2024_23:38:47",6.12,2024-02-08
"505","09-02-2024_03:38:47",6.12,2024-02-09
"506","09-02-2024_07:38:47",6.03,2024-02-09
"507","09-02-2024_11:38:47",6.12,2024-02-09
"508","09-02-2024_15:38:47",6.12,2024-02-09
"509","09-02-2024_19:38:47",6.21,2024-02-09
"510","09-02-2024_23:38:47",6.21,2024-02-09
"511","10-02-2024_03:38:47",6.21,2024-02-10
"512","10-02-2024_07:38:47",6.21,2024-02-10
"513","10-02-2024_11:38:47",6.21,2024-02-10
"514","10-02-2024_15:38:47",6.21,2024-02-10
"515","10-02-2024_19:38:47",6.21,2024-02-10
"516","10-02-2024_23:38:47",6.3,2024-02-10
