,UTC,Latitude,Longitude,platform,OL_31.5,OL_63,OL_125,OL_250,OL_500,OL_1000,OL_2000,OL_4000,OL_8000,OL_16000
105,7/11/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.48570693,89.67516258,89.6360429,98.74405793,104.2384591,102.9698795,98.39178655,93.92821967,88.82876125,85.33776121
106,7/11/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.85862016,87.56086589,88.64501475,87.52528407,87.78833851,88.58834137,88.40915215,88.63596356,88.0260283,84.75704502
107,7/11/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.16039875,87.53889592,86.26393341,88.52512886,85.94030055,87.71600203,87.77342914,88.05519515,87.96463137,85.028897
108,7/11/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.82279462,89.2026641,90.70699021,91.65647696,89.24748182,90.06080905,89.53757776,89.38368994,88.37275394,84.72327275
109,7/11/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.85091353,89.61541392,92.33379225,89.12921307,86.79838202,88.03593484,88.17430157,88.30827992,87.93188499,84.55262062
110,7/11/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,101.7193929,91.74310782,90.59617952,89.14199345,87.70074873,88.56673816,88.15228706,87.49826789,87.36365945,84.53969111
111,7/11/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.95717759,90.20368335,97.64747511,97.57698715,94.08444733,92.46947648,90.95783759,89.82214303,88.71302655,85.81905643
112,7/11/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.98891723,87.11079496,84.2747707,86.05888895,84.66682811,86.04068179,86.33551593,86.79525162,86.91246947,84.86233517
113,7/11/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.81765383,88.62358118,84.06457023,84.6505272,82.84580886,84.69416999,85.18794604,86.04883493,86.68832589,85.40227347
114,7/11/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.2372796,92.59365921,88.95177571,86.70425571,82.79365915,82.97510301,83.72817605,85.26492444,85.11896571,83.63661042
